task_name,dataset_id,error_rate,method,n_raw,n_w,n_w_e1,n_w_e2,TP_e1,TP_e2,FP_e1,FP_e2,FN_e1,FN_e2,n_r2r,EDR_e1,Precision_e1,Recall_e1,F1_e1,EDR_e2,Precision_e2,Recall_e2,F1_e2
flights,15,5.0014029180695845,boostclean,16632,712,712,0,678,0,679,0,34,0,15241,-0.001404494382002746,0.49963154015844047,0.9522471909978617,0.6553890723283081,0.0,0.0,0.0,0.0
flights,15,5.0014029180695845,holoclean,16632,712,712,0,573,0,2,2400,139,0,13518,0.8019662921235678,0.9965217391131039,0.8047752808875733,0.89044288548571,-240000000000.0,0.0,0.0,0.0
flights,15,5.0014029180695845,horizon,16632,712,712,0,629,0,298,1088,83,0,14534,0.46488764044290887,0.678532901826553,0.8834269662797272,0.767541178725238,-108800000000.0,0.0,0.0,0.0
flights,15,5.0014029180695845,scared,16632,712,712,0,675,0,661,159,37,0,15100,0.01966292134803844,0.5052395209543021,0.9480337078518535,0.6591796829577352,-15900000000.0,0.0,0.0,0.0
flights,15,5.0014029180695845,baran,16632,712,712,0,695,0,241,61,17,0,15618,0.6376404494292466,0.7425213675134346,0.9761235954919084,0.8434465970238861,-6100000000.0,0.0,0.0,0.0
flights,15,5.0014029180695845,Unified,16632,712,712,0,638,0,677,640,74,0,14603,-0.05477528089810709,0.48517110265790747,0.8960674157177518,0.6295017221259617,-64000000000.0,0.0,0.0,0.0
flights,15,5.0014029180695845,GroundTruth,16632,712,712,0,712,0,0,0,0,0,15920,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955,0.0,0.0,0.0,0.0
flights,22,10.002805836139169,mode,16632,1425,1425,0,1291,0,0,1263,134,0,13944,0.9059649122743442,0.9999999999922542,0.9059649122743442,0.9506627343277038,-126300000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,bigdansing,16632,1425,1425,0,1231,0,463,1377,194,0,13367,0.5389473684172705,0.7266824084963006,0.863859649116745,0.7893555577124763,-137700000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,boostclean,16632,1425,1425,0,1288,0,1289,0,137,0,13918,-0.0007017543859599878,0.4998059759390772,0.9038596491164642,0.6436781563306292,0.0,0.0,0.0,0.0
flights,22,10.002805836139169,holoclean,16632,1425,1425,0,1181,0,1,2296,244,0,12910,0.8280701754327855,0.9991539763028837,0.8287719298187455,0.9060222428308902,-229600000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,horizon,16632,1425,1425,0,1172,0,589,1507,253,0,13111,0.40912280701467285,0.6655309483210362,0.8224561403451056,0.7357187646680668,-150700000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,scared,16632,1425,1425,0,1221,0,1884,31,204,0,13292,-0.4652631578914719,0.39323671497457896,0.856842105257145,0.5390728433674284,-3100000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,baran,16632,1425,1425,0,1313,0,412,574,112,0,14221,0.632280701749949,0.7611594202854426,0.921403508765464,0.8336507886908523,-57400000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,Unified,16632,1425,1425,0,1237,0,1289,568,188,0,13350,-0.03649122806991936,0.489707046712234,0.8680701754325049,0.626170585109218,-56800000000.0,0.0,0.0,0.0
flights,22,10.002805836139169,GroundTruth,16632,1425,1425,0,1425,0,0,0,0,0,15207,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825,0.0,0.0,0.0,0.0
flights,23,14.997194163860831,mode,16632,2138,2138,0,1806,0,0,1758,332,0,12736,0.8447146866190612,0.999999999994463,0.8447146866190612,0.915821496044985,-175800000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,bigdansing,16632,2138,2138,0,1725,0,643,1681,413,0,12170,0.5060804490154066,0.7284628378347616,0.8068288119700335,0.7656458006021719,-168100000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,boostclean,16632,2138,2138,0,1796,0,1796,0,342,0,12698,0.0,0.49999999999860806,0.8400374181438727,0.6268760860701992,0.0,0.0,0.0,0.0
flights,23,14.997194163860831,holoclean,16632,2138,2138,0,1780,0,1,2182,358,0,12311,0.832086061736052,0.9994385176810813,0.8325537885835709,0.9083949937610197,-218200000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,horizon,16632,2138,2138,0,1664,0,798,1768,474,0,11928,0.4050514499513328,0.6758732737584245,0.7782974742713831,0.7234782558912249,-176800000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,scared,16632,2138,2138,0,1135,0,5314,0,1003,0,9180,-1.954630495781316,0.17599627849251667,0.5308699719339062,0.264353088142674,0.0,0.0,0.0,0.0
flights,23,14.997194163860831,baran,16632,2138,2138,0,2051,0,164,290,87,0,14040,0.882600561268089,0.9259593679416436,0.9593077642611819,0.9423386120429507,-29000000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,Unified,16632,2138,2138,0,1731,0,1796,379,407,0,12319,-0.030402245088725903,0.4907853700014438,0.8096351730551468,0.6111209132154671,-37900000000.0,0.0,0.0,0.0
flights,23,14.997194163860831,GroundTruth,16632,2138,2138,0,2138,0,0,0,0,0,14494,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227,0.0,0.0,0.0,0.0
flights,24,5.0014029180695845,mode,16632,712,0,712,0,674,0,675,0,38,15245,0.0,0.0,0.0,0.0,-0.001404494382002746,0.49962935507413175,0.9466292134698507,0.6540514268152924
flights,24,5.0014029180695845,bigdansing,16632,712,0,712,0,664,0,965,0,48,14955,0.0,0.0,0.0,0.0,-0.4227528089828265,0.407612031918922,0.9325842696498232,0.5672789363860139
flights,24,5.0014029180695845,boostclean,16632,712,0,712,0,674,0,675,0,38,15245,0.0,0.0,0.0,0.0,-0.001404494382002746,0.49962935507413175,0.9466292134698507,0.6540514268152924
flights,24,5.0014029180695845,holoclean,16632,712,0,712,0,585,2,2412,0,127,13506,-200000000.0,0.0,0.0,0.0,-2.566011235919017,0.1951951951945439,0.8216292134716063,0.31544890495747635
flights,24,5.0014029180695845,horizon,16632,712,0,712,0,610,0,2100,0,102,13820,0.0,0.0,0.0,0.0,-2.092696629184091,0.22509225092167864,0.856741573021675,0.35651665362820634
flights,24,5.0014029180695845,scared,16632,712,0,712,0,687,0,514,0,25,15406,0.0,0.0,0.0,0.0,0.24297752808647502,0.5720233139003162,0.9648876404358864,0.7182435917645712
flights,24,5.0014029180695845,baran,16632,712,0,712,0,692,185,336,0,20,15399,-18500000000.0,0.0,0.0,0.0,0.4999999999929775,0.6731517509662146,0.9719101123459001,0.7954022940063418
flights,24,5.0014029180695845,Unified,16632,712,0,712,0,704,0,152,0,8,15768,0.0,0.0,0.0,0.0,0.7752808988655157,0.8224299065324483,0.9887640449299331,0.8979591787041858
flights,24,5.0014029180695845,GroundTruth,16632,712,0,712,0,712,0,0,0,0,15920,0.0,0.0,0.0,0.0,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955
flights,25,10.002805836139169,mode,16632,1424,712,712,645,633,0,1268,67,79,13940,0.905898876391771,0.9999999999844961,0.905898876391771,0.9506263767225701,-0.8918539325717436,0.33298264071366135,0.8890449438077381,0.4845005700843776
flights,25,10.002805836139169,bigdansing,16632,1424,712,712,633,623,153,1459,79,89,13596,0.674157303361318,0.8053435114401356,0.8890449438077381,0.8451268307819595,-1.1741573033542956,0.2992315081637885,0.8749999999877107,0.4459556153829225
flights,25,10.002805836139169,boostclean,16632,1424,712,712,645,632,649,630,67,80,13929,-0.005617977528010984,0.4984544049420522,0.905898876391771,0.6430707830515533,0.002808988764005492,0.5007923930229732,0.8876404494257354,0.6403242101739638
flights,25,10.002805836139169,holoclean,16632,1424,712,712,578,586,1,2280,134,126,12927,0.8103932584155844,0.9982728842660057,0.8117977527975871,0.8954298943420608,-2.3792134831126517,0.20446615491903536,0.8230337078536091,0.32755729138823964
flights,25,10.002805836139169,horizon,16632,1424,712,712,590,588,236,2159,122,124,12813,0.497191011228972,0.7142857142770668,0.82865168538162,0.7672301640682088,-2.2064606741263137,0.2140516927549543,0.8258426966176146,0.3399826506748655
flights,25,10.002805836139169,scared,16632,1424,712,712,660,642,597,496,52,70,14115,0.08848314606617298,0.5250596658669446,0.9269662921218123,0.6703910568287688,0.2050561797724009,0.5641476274115629,0.9016853932457628,0.6940540493116728
flights,25,10.002805836139169,baran,16632,1424,712,712,665,649,136,767,47,63,14305,0.7429775280794526,0.830212234696252,0.933988764031826,0.8790482435185695,-0.165730337076324,0.45833333333009657,0.9115168539197821,0.6099624015565377
flights,25,10.002805836139169,Unified,16632,1424,712,712,644,639,654,693,68,73,13861,-0.014044943820027458,0.49614791987291107,0.9044943820097683,0.6407960153191061,-0.07584269662814827,0.4797297297261282,0.8974719100997546,0.6252446138492214
flights,25,10.002805836139169,GroundTruth,16632,1424,712,712,712,712,0,0,0,0,15208,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955
flights,26,15.004208754208753,mode,16632,2137,1425,712,1220,605,0,1801,205,107,12694,0.856140350871185,0.9999999999918033,0.856140350871185,0.922495269125139,-1.679775280875284,0.2514546965908086,0.8497191011116613,0.38806927164976407
flights,26,15.004208754208753,bigdansing,16632,2137,1425,712,1146,559,418,1960,279,153,12117,0.510877192978871,0.7327365728853406,0.804210526310146,0.7668116376955451,-1.9676966291858469,0.22191345772043702,0.785112359539535,0.34602289968773764
flights,26,15.004208754208753,boostclean,16632,2137,1425,712,1218,605,1215,610,207,107,12670,0.002105263157879963,0.5006165228092865,0.854736842099265,0.6314152363955935,-0.007022471910013729,0.49794238682717745,0.8497191011116613,0.6279190404820582
flights,26,15.004208754208753,holoclean,16632,2137,1425,712,1172,586,2,2160,253,126,12333,0.8210526315731856,0.9982964224787199,0.8224561403451056,0.9018853355552771,-2.210674157272322,0.21340131099703788,0.8230337078536091,0.33892423038901925
flights,26,15.004208754208753,horizon,16632,2137,1425,712,1068,534,494,2511,357,178,11490,0.402807017541033,0.6837387964104755,0.7494736842052669,0.7150987563046924,-2.7766853932194286,0.1753694581275029,0.7499999999894663,0.2842693607806704
flights,26,15.004208754208753,scared,16632,2137,1425,712,1166,561,1797,440,259,151,12258,-0.44280701754075225,0.3935200809976594,0.8182456140293457,0.5314494030867655,0.16994382022233226,0.5604395604339616,0.7879213483035404,0.6549912385672422
flights,26,15.004208754208753,baran,16632,2137,1425,712,1320,659,118,737,105,53,13640,0.8435087719239053,0.9179415855290826,0.9263157894671838,0.9221096701595716,-0.10955056179621418,0.47206303724590215,0.9255617977398095,0.6252371871713523
flights,26,15.004208754208753,Unified,16632,2137,1425,712,1206,598,1236,628,219,114,12631,-0.021052631578799632,0.4938574938554715,0.8463157894677452,0.6237393281587413,-0.04213483146008237,0.4877650897186969,0.839887640437642,0.6171310582968409
flights,26,15.004208754208753,GroundTruth,16632,2137,1425,712,1425,712,0,0,0,0,14495,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955
flights,27,19.998597081930413,mode,16632,2850,2138,712,1701,566,0,2224,437,146,11558,0.795603367629581,0.9999999999941211,0.795603367629581,0.886168268047929,-2.3286516853605526,0.20286738351181768,0.7949438202135541,0.32324385740968126
flights,27,19.998597081930413,bigdansing,16632,2850,2138,712,1555,524,750,2329,583,188,10703,0.37652011225268234,0.6746203904526047,0.7273152478918273,0.6999774876890359,-2.5351123595149563,0.18366631615778597,0.7359550561694388,0.2939691412617465
flights,27,19.998597081930413,boostclean,16632,2850,2138,712,1699,561,1703,558,439,151,11521,-0.0018709073900754403,0.49941211052175366,0.7946679139345432,0.6133573959800898,0.004213483146008237,0.5013404825692463,0.7879213483035404,0.612779896933419
flights,27,19.998597081930413,holoclean,16632,2850,2138,712,1761,569,1,2020,377,143,11761,0.8231992516331936,0.99943246310443,0.8236669784807126,0.9030769181187667,-2.0379213482859844,0.21977597527918202,0.7991573033595624,0.34474401357908585
flights,27,19.998597081930413,horizon,16632,2850,2138,712,1553,517,648,2510,585,195,10624,0.42329279700456834,0.705588368920011,0.7263797941967897,0.7158331362745466,-2.7991573033314725,0.17079616782236276,0.7261235954954196,0.27654452753841263
flights,27,19.998597081930413,scared,16632,2850,2138,712,1156,365,4887,337,982,347,8558,-1.745088868092867,0.1912957140489967,0.5406922357318023,0.2826060345201233,0.03932584269607688,0.5199430199356133,0.5126404494310023,0.5162659072984642
flights,27,19.998597081930413,baran,16632,2850,2138,712,1985,656,114,690,153,56,12978,0.8751169317077871,0.945688423054094,0.9284377923249372,0.9369837098886137,-0.04775280898809336,0.48736998513753815,0.9213483145938013,0.6375121431845576
flights,27,19.998597081930413,Unified,16632,2850,2138,712,1698,576,1737,496,440,136,11549,-0.018241347053235542,0.4943231441033644,0.7942001870870243,0.6093665841794477,0.11235955056021966,0.5373134328308087,0.8089887640335817,0.6457399055102657
flights,27,19.998597081930413,GroundTruth,16632,2850,2138,712,2138,712,0,0,0,0,13782,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955
flights,28,10.002805836139169,mode,16632,1425,0,1425,0,1278,0,1279,0,147,13928,0.0,0.0,0.0,0.0,-0.0007017543859599878,0.49980445834767384,0.8968421052568644,0.6418884936429391
flights,28,10.002805836139169,bigdansing,16632,1425,0,1425,0,1264,0,1547,0,161,13660,0.0,0.0,0.0,0.0,-0.19859649122667652,0.4496620419763442,0.8870175438534245,0.5967894195173582
flights,28,10.002805836139169,boostclean,16632,1425,0,1425,0,1278,0,1279,0,147,13928,0.0,0.0,0.0,0.0,-0.0007017543859599878,0.49980445834767384,0.8968421052568644,0.6418884936429391
flights,28,10.002805836139169,holoclean,16632,1425,0,1425,0,1194,2,2308,0,231,12897,-200000000.0,0.0,0.0,0.0,-0.7817543859594264,0.34094802969634225,0.8378947368362254,0.4846762694810539
flights,28,10.002805836139169,horizon,16632,1425,0,1425,0,1177,0,2310,0,248,12897,0.0,0.0,0.0,0.0,-0.7950877192926661,0.33753943217568816,0.8259649122749055,0.4792345235664562
flights,28,10.002805836139169,scared,16632,1425,0,1425,0,1327,0,919,0,98,14288,0.0,0.0,0.0,0.0,0.286315789471675,0.5908281389109936,0.9312280701689037,0.7229637653360399
flights,28,10.002805836139169,baran,16632,1425,0,1425,0,1308,128,768,0,117,14311,-12800000000.0,0.0,0.0,0.0,0.3789473684183934,0.6300578034651731,0.9178947368356639,0.7472150765739255
flights,28,10.002805836139169,Unified,16632,1425,0,1425,0,1385,0,330,0,40,14877,0.0,0.0,0.0,0.0,0.740350877187787,0.8075801749224049,0.971929824554583,0.8821656001325714
flights,28,10.002805836139169,GroundTruth,16632,1425,0,1425,0,1425,0,0,0,0,15207,0.0,0.0,0.0,0.0,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825
flights,29,15.004208754208753,mode,16632,2137,712,1425,615,1227,0,1822,97,198,12673,0.8637640449316887,0.9999999999837398,0.8637640449316887,0.9269027832569059,-0.4175438596461927,0.40242702525286184,0.8610526315729049,0.5485024543063205
flights,29,15.004208754208753,bigdansing,16632,2137,712,1425,590,1179,158,2000,122,246,12337,0.6067415730251862,0.7887700534653908,0.82865168538162,0.8082191730741602,-0.57614035087315,0.37087134318851567,0.8273684210468255,0.5121633319528434
flights,29,15.004208754208753,boostclean,16632,2137,712,1425,614,1226,611,1231,98,199,12653,0.004213483146008237,0.5012244897918268,0.8623595505496859,0.6339700521330107,-0.003508771929799939,0.49898249898046815,0.8603508771869449,0.6316331741239346
flights,29,15.004208754208753,holoclean,16632,2137,712,1425,591,1157,2,2150,121,268,12343,0.8272471909996173,0.9966273187015746,0.8300561797636228,0.9057471214644764,-0.6968421052582678,0.34986392500650176,0.8119298245557058,0.48901098479981886
flights,29,15.004208754208753,horizon,16632,2137,712,1425,537,1092,231,2574,175,333,11690,0.42977528089284023,0.6992187499908956,0.7542134831354745,0.7256756706730279,-1.0399999999927019,0.2978723404247194,0.7663157894683066,0.4289923353896549
flights,29,15.004208754208753,scared,16632,2137,712,1425,623,1254,625,986,89,171,12884,-0.002808988764005492,0.499198717944718,0.8749999999877107,0.6357142810817265,0.18807017543727672,0.5598214285689294,0.8799999999938246,0.6843110457210061
flights,29,15.004208754208753,baran,16632,2137,712,1425,665,1317,119,739,47,108,13637,0.7668539325734992,0.8482142857034667,0.933988764031826,0.8890374281547764,0.4056140350848729,0.6405642023315148,0.9242105263093039,0.7566791103567289
flights,29,15.004208754208753,Unified,16632,2137,712,1425,613,1262,631,818,99,163,13046,-0.025280898876049427,0.492765273307936,0.8609550561676832,0.6267893614166364,0.31157894736623454,0.6067307692278523,0.8856140350815045,0.720114117852387
flights,29,15.004208754208753,GroundTruth,16632,2137,712,1425,712,1425,0,0,0,0,14495,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825
flights,16,20.005611672278338,mode,16632,2850,1425,1425,1146,1154,0,2267,279,271,11515,0.804210526310146,0.9999999999912741,0.804210526310146,0.8914819087042215,-0.7810526315734664,0.3373282665877307,0.8098245613978259,0.4762690837538378
flights,16,20.005611672278338,bigdansing,16632,2850,1425,1425,1054,1034,439,2373,371,391,10970,0.4315789473653925,0.7059611520381383,0.739649122801827,0.7224126063754199,-0.9396491228004236,0.3034928089219152,0.7256140350826273,0.42798012828980664
flights,16,20.005611672278338,boostclean,16632,2850,1425,1425,1141,1152,1149,1146,284,273,11487,-0.005614035087679902,0.4982532751069946,0.800701754380346,0.6142664824817624,0.004210526315759926,0.5013054830265392,0.8084210526259059,0.6188557567542748
flights,16,20.005611672278338,holoclean,16632,2850,1425,1425,1171,1165,2,2025,254,260,11755,0.8203508771872257,0.9982949701534674,0.8217543859591456,0.9014626586274781,-0.6035087719255895,0.36520376175434105,0.8175438596433857,0.5048754020130034
flights,16,20.005611672278338,horizon,16632,2850,1425,1425,1029,1029,464,2631,396,396,10687,0.39649122806739306,0.6892163429290743,0.7221052631528274,0.7052775823865038,-1.1242105263079003,0.2811475409828384,0.7221052631528274,0.4047197599761321
flights,16,20.005611672278338,scared,16632,2850,1425,1425,1091,1107,1673,830,334,318,11279,-0.40842105262871287,0.39471780028800757,0.7656140350823466,0.5208880356134202,0.19438596491091661,0.5715023231772252,0.7768421052577065,0.658536580477898
flights,16,20.005611672278338,baran,16632,2850,1425,1425,1390,1379,194,44,35,46,13544,0.8392982456081454,0.8775252525197127,0.9754385964843829,0.9238949767293225,0.9368421052565836,0.9690794096910115,0.9677192982388231,0.9683988713976963
flights,16,20.005611672278338,Unified,16632,2850,1425,1425,1197,1176,1185,679,228,249,11918,0.008421052631519852,0.5025188916855478,0.8399999999941054,0.6288416028776653,0.3487719298221139,0.6339622641475259,0.8252631578889456,0.7170731658132679
flights,16,20.005611672278338,GroundTruth,16632,2850,1425,1425,1425,1425,0,0,0,0,13782,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825
flights,17,25.0,mode,16632,3563,2138,1425,1630,1080,0,2668,508,345,10401,0.7623947614557419,0.9999999999938651,0.7623947614557419,0.8651804621775846,-1.1143859649044605,0.28815368196294516,0.7578947368367868,0.41755267336990326
flights,17,25.0,bigdansing,16632,3563,2138,1425,1551,1037,671,2335,587,388,10063,0.4115996258165968,0.6980198019770566,0.7254443405017519,0.7114678849068493,-0.9108771929760641,0.3075326215886491,0.7277192982405073,0.4323535501266588
flights,17,25.0,boostclean,16632,3563,2138,1425,1624,1078,1633,1070,514,347,10366,-0.004209541627669741,0.498618360452875,0.7595884003706287,0.6020389201433628,0.005614035087679902,0.5018621973905872,0.7564912280648668,0.6034144928223988
flights,17,25.0,holoclean,16632,3563,2138,1425,1775,1165,2,1916,363,260,11151,0.8292797006509388,0.9988745075914527,0.8302151543459766,0.9067688328412012,-0.5270175438559508,0.3781239857176952,0.8175438596433857,0.5170883223485666
flights,17,25.0,horizon,16632,3563,2138,1425,1465,1002,645,2756,673,423,9668,0.38353601496546524,0.6943127962052402,0.68521983161513,0.6897363415129776,-1.2308771929738185,0.2666311868007807,0.7031578947319077,0.38664865508932666
flights,17,25.0,scared,16632,3563,2138,1425,1186,778,4106,728,952,647,8235,-1.3657623947550714,0.22411186696858634,0.5547240411573681,0.31924629468881643,0.035087719297999385,0.5166002656008194,0.5459649122768705,0.5308768288453003
flights,17,25.0,baran,16632,3563,2138,1425,2091,1394,196,45,47,31,12828,0.8863423760482398,0.9142982072544193,0.9780168381619364,0.9450847407641095,0.9466666666600234,0.9687282835234975,0.978245614028223,0.9734636821441598
flights,17,25.0,Unified,16632,3563,2138,1425,1694,1117,1689,666,444,308,10714,0.0023386342375943,0.5007389890614817,0.7923292796969489,0.6136569414574319,0.3164912280679545,0.6264722377979447,0.7838596491173063,0.6963840349581762
flights,17,25.0,GroundTruth,16632,3563,2138,1425,2138,1425,0,0,0,0,13069,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227,0.9999999999929825,0.9999999999929825,0.9999999999929825,0.9999999949929825
flights,18,14.997194163860831,mode,16632,2138,0,2138,0,1808,0,1808,0,330,12686,0.0,0.0,0.0,0.0,0.0,0.4999999999986173,0.845650140314099,0.6284323901834659
flights,18,14.997194163860831,bigdansing,16632,2138,0,2138,0,1804,0,1998,0,334,12496,0.0,0.0,0.0,0.0,-0.09073900841865885,0.47448711204504346,0.8437792329240236,0.6074074027977396
flights,18,14.997194163860831,boostclean,16632,2138,0,2138,0,1808,0,1808,0,330,12686,0.0,0.0,0.0,0.0,0.0,0.4999999999986173,0.845650140314099,0.6284323901834659
flights,18,14.997194163860831,holoclean,16632,2138,0,2138,0,1770,1,2172,0,368,12321,-100000000.0,0.0,0.0,0.0,-0.18802619270258175,0.4490106544889675,0.8278765201083823,0.5822368375435336
flights,18,14.997194163860831,horizon,16632,2138,0,2138,0,1678,0,2667,0,460,11827,0.0,0.0,0.0,0.0,-0.4625818521961526,0.3861910241648189,0.7848456501366472,0.5176615720085268
flights,18,14.997194163860831,scared,16632,2138,0,2138,0,1838,0,1635,0,300,12859,0.0,0.0,0.0,0.0,0.09494855004632859,0.5292254534968925,0.8596819457396647,0.6551416812546873
flights,18,14.997194163860831,baran,16632,2138,0,2138,0,2093,222,52,0,45,14220,-22200000000.0,0.0,0.0,0.0,0.9546304957859933,0.9757575757530268,0.9789522918569741,0.9773523181334368
flights,18,14.997194163860831,Unified,16632,2138,0,2138,0,2072,0,432,0,66,14062,0.0,0.0,0.0,0.0,0.7670720299309305,0.8274760383353535,0.969130028059078,0.8927186507790679
flights,18,14.997194163860831,GroundTruth,16632,2138,0,2138,0,2138,0,0,0,0,14494,0.0,0.0,0.0,0.0,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227
flights,19,19.998597081930413,mode,16632,2850,712,2138,574,1728,0,2287,138,410,11495,0.8061797752695761,0.9999999999825784,0.8061797752695761,0.892690508262978,-0.26145930776304277,0.4303860523027886,0.8082319925125901,0.5616772260826756
flights,19,19.998597081930413,bigdansing,16632,2850,712,2138,579,1661,155,2318,133,477,11309,0.5955056179691642,0.7888283378639124,0.8132022471795899,0.8008298705087532,-0.30729653881989105,0.4174415682321753,0.7768942937288266,0.5430766670221542
flights,19,19.998597081930413,boostclean,16632,2850,712,2138,572,1727,589,1711,140,411,11482,-0.02387640449404668,0.49267872523262124,0.8033707865055706,0.6107848324404491,0.007483629560301761,0.502326934262646,0.8077642656650713,0.6194404543800277
flights,19,19.998597081930413,holoclean,16632,2850,712,2138,584,1763,2,2036,128,375,11744,0.8174157303255981,0.9965870306997169,0.8202247190896036,0.8998459118283196,-0.1276894293726488,0.4640694919703499,0.8246024321757502,0.5939026398225736
flights,19,19.998597081930413,horizon,16632,2850,712,2138,545,1587,236,2641,167,551,10905,0.43398876403884845,0.6978233034481712,0.7654494381914965,0.7300736721609798,-0.49298409728487846,0.37535477767177067,0.7422825070124309,0.4985862349341553
flights,19,19.998597081930413,scared,16632,2850,712,2138,571,1723,647,1618,141,415,11517,-0.10674157303220869,0.46880131362505095,0.8019662921235678,0.5917098398971355,0.049111318989480304,0.5157138581247659,0.8058933582749959,0.6289468833570192
flights,19,19.998597081930413,baran,16632,2850,712,2138,698,2095,213,49,14,43,13520,0.6811797752713318,0.7661909988938947,0.9803370786379166,0.8601355465125059,0.9569691300235876,0.9771455223835022,0.9798877455520117,0.9785147077464905
flights,19,19.998597081930413,Unified,16632,2850,712,2138,633,1899,617,793,79,239,12372,0.022471910112043934,0.5063999999959489,0.8890449438077381,0.6452599342072985,0.5173058933558592,0.705423476966176,0.8882132834383152,0.7863353987892323
flights,19,19.998597081930413,GroundTruth,16632,2850,712,2138,712,2138,0,0,0,0,13782,0.999999999985955,0.999999999985955,0.999999999985955,0.999999994985955,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227
flights,20,25.0,mode,16632,3563,1425,2138,1060,1646,0,2678,365,492,10391,0.743859649117587,0.9999999999905661,0.743859649117587,0.8531187073746463,-0.48269410663946355,0.3806660499528662,0.7698783910160436,0.5094397974895187
flights,20,25.0,bigdansing,16632,3563,1425,2138,1033,1537,366,2699,392,601,10004,0.4680701754353118,0.738384560395008,0.7249122806966674,0.7315863972615316,-0.5434985968169154,0.3628423040595778,0.7188961646364879,0.4822717244388351
flights,20,25.0,boostclean,16632,3563,1425,2138,1056,1642,1073,1626,369,496,10370,-0.011929824561319791,0.4960075152630531,0.741052631573747,0.5942599839379236,0.007483629560301761,0.5024479804146192,0.7680074836259682,0.6074731731666396
flights,21,29.994388327721662,mode,16632,4276,2138,2138,1528,1524,0,3007,610,614,9349,0.7146866230088181,0.9999999999934556,0.7146866230088181,0.8336061053357418,-0.6936389148704695,0.3363495917008688,0.7128157156187427,0.45704003162980866
flights,21,29.994388327721662,bigdansing,16632,4276,2138,2138,1412,1402,977,2553,726,736,8826,0.20346117867070412,0.5910422771009165,0.6604303086966304,0.6238126744912983,-0.538353601494208,0.3544879898853237,0.6557530402214418,0.46020022521500803
flights,21,29.994388327721662,boostclean,16632,4276,2138,2138,1520,1515,1509,1526,618,623,9321,0.005144995322707461,0.5018157807840812,0.7109448082286672,0.5883491339116423,-0.005144995322707461,0.4981913844113838,0.708606173991073,0.5850550250783019
flights,21,29.994388327721662,holoclean,16632,4276,2138,2138,1751,1746,1,1761,387,392,10594,0.8185219831580051,0.9994292237385878,0.8189897100055239,0.9002570644533436,-0.0070159027127829005,0.49786142001568906,0.8166510757679296,0.6186005267356328
flights,21,29.994388327721662,horizon,16632,4276,2138,2138,1409,1381,611,2877,729,757,8868,0.37324602432005033,0.6975247524717945,0.6590271281540738,0.6777296727304448,-0.6997193638882147,0.32433067167608187,0.6459307764235457,0.4318323907949983
flights,21,29.994388327721662,scared,16632,4276,2138,2138,1362,1365,2756,1070,776,773,8530,-0.6520112254412909,0.3307430791638399,0.6370439663206874,0.4354219903843677,0.1379794200180637,0.5605749486629956,0.638447146863244,0.5969822823572067
flights,21,29.994388327721662,baran,16632,4276,2138,2138,1986,1997,339,466,152,141,11551,0.7703461178635626,0.8541935483834229,0.928905519172456,0.8899843104876489,0.7160898035513747,0.8107998375931352,0.9340505144951635,0.868072153247647
flights,21,29.994388327721662,Unified,16632,4276,2138,2138,1627,1635,1591,917,511,503,9848,0.016838166510678963,0.5055935363564152,0.7609915809131853,0.6075429376954298,0.3358278765185415,0.6406739811887121,0.7647333956933362,0.6972281400253264
flights,21,29.994388327721662,GroundTruth,16632,4276,2138,2138,2138,2138,0,0,0,0,12356,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227,0.9999999999953227,0.9999999999953227,0.9999999999953227,0.9999999949953227
