task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,multi_wasserstein,outlier_ratio_rep,mean_col1,var_col1,normal_p_col1,mean_col2,var_col2,normal_p_col2,mean_col3,var_col3,normal_p_col3,kl_numeric_avg,corr_avg,corr_max,cat_kl_avg
hospital,4,33,9.968421052631578,20,1000,5.0,0.0,0.0,5.0,Unified,0.0,0.254,3905188633.3489556,1.2530195610214932e+19,0.0,13650.93495270838,110092147.53088446,0.0,49193.17382889043,1656378851.2048616,0.0,0.0,0.04747036611596279,0.0689991800422813,0.0
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,mode,32703.860830261863,1.0,2562358900.0,0.0,1.0,10046.0,0.0,1.0,35233.0,0.0,1.0,-0.06654988813192143,,,-0.026846211585559637
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,bigdansing,23201.254223907672,0.12,2874038681.983542,1.5028202610753644e+18,0.0,9805.468340914449,14406648.86379005,0.0,36495.15199928768,252277926.7312071,0.0,0.03857351979750266,0.2650399016182281,0.47564334086701576,0.0014536885480557161
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,boostclean,5836.2002050556075,0.157,3378275638.133908,6.460367580265809e+18,0.0,12160.040224322927,70088014.24868509,0.0,42651.6066201502,820085198.2704208,0.0,-0.0006663100295889058,0.0703222907369906,0.12964286840916112,-0.00012483687650350923
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,holoclean,21129.607369382848,0.095,2965876779.15863,2.075119064282121e+18,0.0,10471.324694261746,12002566.943340331,0.0,38029.052339055204,201717352.947179,0.0,0.03120603515345791,0.39770893868001944,0.5049149204073929,-0.016041068994980055
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,horizon,12018.670756091708,0.159,3429747677.5859904,7.641301710022058e+18,0.0,12160.040224322927,70088014.24868509,0.0,39849.274590869834,421012003.67720884,0.0,-0.008310021295225657,0.04476322359777123,0.06701424670404925,0.08302068291652721
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,scared,10898.180706707948,0.147,3293567560.4393983,6.05028844151975e+18,0.0,11827.068105192864,59554691.05760676,0.0,41681.46325012248,653499400.5490496,0.0,0.00016243540283085878,0.0535883611251759,0.10098818439923787,0.0024818696839005736
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,baran,22364.80320463176,0.136,2912152448.5744243,2.484008098425527e+18,1.401298464324817e-45,11650.681822210743,52576424.241268754,0.0,43090.39216503493,1012757684.8726503,0.0,0.011686632946605033,0.11785660355227001,0.2087235522856835,-0.02964234863450804
hospital,5,30,4.61578947368421,20,1000,2.5,0.0,1.25,1.25,Unified,0.0,0.156,3412336870.954325,7.626468396553631e+18,0.0,12160.040224322927,70088014.24868509,0.0,43090.39216503493,1012757684.8726503,0.0,0.0,0.08546902128875677,0.15771920430943562,0.0
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,mode,41250.289381081384,1.0,2562651000.0,0.0,1.0,10038.0,0.0,1.0,35233.0,0.0,1.0,-0.11101534050368532,,,-0.05105573344257544
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,bigdansing,33815.64565547587,0.139,2918192151.164135,4.0944740579404283e+18,0.0,9692.448530194935,28982760.068164118,0.0,39099.064362722354,620364839.9069403,0.0,0.12475742823156477,0.13881208531734726,0.24753264220586446,0.0037624944074118897
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,boostclean,6416.164941068212,0.263,4020522869.028212,1.4918859715625644e+19,0.0,13699.16570131147,122344222.0722413,0.0,49009.37097109319,1524847819.2262475,0.0,0.0001289555539367045,0.03668329591638299,0.04882047755093639,0.0
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,holoclean,34341.9871119093,0.324,2882318541.4,1.041142739110447e+18,1.401298464324817e-45,10233.445,1956218.2812562564,0.0,37182.302,79611613.64844444,0.0,-0.07564961250234171,0.9172764669090845,0.9980752877730557,-0.05380830245790971
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,horizon,24917.172604577787,0.201,3441887680.3065476,8.292200845806506e+18,0.0,13699.16570131147,122344222.07224128,0.0,44432.32282383109,1185009398.951305,0.0,0.016253001638711212,0.07264034595827852,0.09586023000581456,0.14712902490680876
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,scared,13415.66326521026,0.246,3881744750.562213,1.1135840360338751e+19,0.0,13148.863920300531,104752300.21690172,0.0,47705.15745654915,1383895275.8973548,0.0,-0.0007888507767761388,0.020486800801581603,0.02280893835319957,-0.005521645852590463
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,baran,142221.95663565808,0.117,2732892843.900915,1.7334077355851128e+18,7.552998722710764e-41,12465.892429892197,88960285.61388573,0.0,19192227378.910534,2.9631583606869833e+22,0.0,0.01758224554651029,0.03425127090836544,0.09206558618789949,-0.057832997577318676
hospital,6,26,8.942105263157893,20,1000,5.0,0.0,2.5,2.5,Unified,0.0,0.256,4061690041.5789814,1.6627572765550754e+19,0.0,13699.16570131147,122344222.07224128,0.0,49009.37097109319,1524847819.2262475,0.0,0.0,0.04172357878836467,0.05931285443292677,0.0
hospital,7,28,4.163157894736842,20,1000,0.0,2.5,2.5,0.0,mode,23553.2410442552,1.0,2562358900.0,0.0,1.0,10039.0,0.0,1.0,35233.0,0.0,1.0,-0.11744968558676794,,,-0.025195864695541095
hospital,7,28,4.163157894736842,20,1000,0.0,2.5,2.5,0.0,bigdansing,8172.378317675992,0.1431451612903226,2825801966.3463464,1.2078685626902935e+18,2.0739217272007293e-43,9681.02605210421,7228463.537936456,0.0,36357.81708542714,111274237.92425506,0.0,0.033460553396172814,0.5130815634749539,0.7189291197729608,-6.06982521891607e-05
hospital,7,28,4.163157894736842,20,1000,0.0,2.5,2.5,0.0,boostclean,0.0,0.34269005847953216,2879549178.1081934,9.971594866513371e+17,7.006492321624085e-45,10244.22655426765,2059142.1332181776,0.0,37247.65542676501,83796253.9201736,0.0,0.0,0.9173951242176734,0.9982292656689838,0.0
