task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,3,12,14.997194163860831,7,2376,0.0,15.0,,,Unified,HC,"k=28, linkage=average, metric=euclidean",0.3135542138873887,0.7015850205962648,0.8694491072310704
flights,3,12,14.997194163860831,7,2376,0.0,15.0,,,Unified,KMEANS,k=29,0.3415231095117615,1.0111360924786454,0.6652548318916286
flights,3,12,14.997194163860831,7,2376,0.0,15.0,,,Unified,KMEANSPPS,k=10,0.2619985616359208,1.193342423428173,0.5499905026029243
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,mode,KMEANS,k=47,0.38335296523343465,0.9751831273432987,0.7044006940806247
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,bigdansing,KMEANSNF,k=34,0.43417372100466756,0.8620371412376916,0.7971082726680698
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,bigdansing,GMM,"n_components=32, covariance type=spherical",0.39606734246579156,1.0417230261160082,0.6780077022036954
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,bigdansing,HC,"k=48, linkage=average, metric=euclidean",0.4569679707849805,0.6210074871301308,1.033627257192088
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,bigdansing,KMEANS,k=48,0.4829702593341735,0.7500743066183118,0.9080857525496855
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,bigdansing,KMEANSPPS,k=48,0.3995741744017715,0.9302809556505284,0.737259123968917
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,boostclean,KMEANSNF,k=18,0.3002957190683916,1.0084962860591584,0.6459355058663608
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,boostclean,GMM,"n_components=30, covariance type=tied",0.3419465027405285,1.0502875515571661,0.6470333543950934
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,boostclean,HC,"k=8, linkage=single, metric=manhattan",0.26566626543252764,0.5688347571155206,1.0118230216875852
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,boostclean,KMEANS,k=46,0.3778869921138912,0.9608128943905971,0.7093361790851317
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,boostclean,KMEANSPPS,k=9,0.24544989694867764,1.2292500535756223,0.5294770153508935
flights,4,11,4.994388327721661,7,2376,5.0,0.0,,,holoclean,KMEANSNF,k=45,0.35700201699955364,0.9936054799505927,0.6817188450447832
