task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,scared,KMEANSPPS,k=8,0.700829799096235,0.4702959543646827,1.4135752252103788
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,baran,KMEANSNF,k=8,0.34602140587740937,1.0135014606688226,0.666349903130921
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,baran,GMM,"n_components=10, covariance type=full",0.6875377026278958,0.3744447574557855,1.6790793077810546
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,baran,HC,"k=6, linkage=single, metric=manhattan",0.5735596390503582,0.3352039771382211,1.7784088994326213
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,baran,KMEANS,k=10,0.6681795870435395,0.43084096349652345,1.4946108264853277
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,baran,KMEANSPPS,k=10,0.5627583303113445,1.0058858067309486,0.778453481797003
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,Unified,KMEANSNF,k=8,0.6125226352419546,0.4274332168580941,1.4760347004088614
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,Unified,GMM,"n_components=6, covariance type=spherical",0.6316123465010619,0.44177711721526375,1.447598610015349
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,Unified,HC,"k=7, linkage=single, metric=euclidean",0.646792993583614,0.3261345792225243,1.8565059303022164
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,Unified,KMEANS,k=8,0.6740116789814228,0.46107418205791284,1.4214300372810746
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,,,Unified,KMEANSPPS,k=7,0.5597208988987331,0.5731174000622562,1.1522820509322151
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,mode,KMEANS,k=26,0.6510407617452246,0.6251333522243131,1.1253497264369292
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,bigdansing,KMEANSNF,k=18,0.6150324136618649,0.5894743420545312,1.1557295459515449
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,bigdansing,GMM,"n_components=11, covariance type=tied",0.6831883474135627,0.40240225824839687,1.5841319322582195
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,bigdansing,HC,"k=10, linkage=single, metric=manhattan",0.6894796289615444,0.22507700279556042,2.5662017754531012
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,bigdansing,KMEANS,k=21,0.5981740747695197,0.44888320858353997,1.412962518665871
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,bigdansing,KMEANSPPS,k=17,0.6363892070720051,0.5208059396070455,1.278245098308117
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,holoclean,KMEANSNF,k=11,0.5848027206611937,0.6457499461647832,1.0666948821025821
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,holoclean,GMM,"n_components=13, covariance type=tied",0.5748165269072498,0.5318822167234133,1.2274660136077489
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,holoclean,HC,"k=5, linkage=single, metric=manhattan",0.8020039839438828,0.11536552280973641,4.7350524762280735
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,holoclean,KMEANS,k=27,0.4964625388999818,0.606631439134601,1.0724549541196848
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,holoclean,KMEANSPPS,k=10,0.5308917694884709,0.7718405167419077,0.913248104444491
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,horizon,KMEANSNF,k=17,0.5730809129831554,0.601499928084079,1.1177957512222345
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,,,horizon,GMM,"n_components=9, covariance type=tied",0.5638688019719127,0.4971704925295673,1.2876256226351663
