task_name,num,dataset_id,error_rate,m,n,anomaly,missing,format,knowledge,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,mode,KMEANS,k=45,0.5361467324009817,0.8292449234113846,0.8710315343893027
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,bigdansing,KMEANSNF,k=10,0.25892817069431395,1.0990120815733015,0.5844181376121876
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,bigdansing,GMM,"n_components=9, covariance type=spherical",0.32324952310246585,0.8857784660523373,0.7260999877648006
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,bigdansing,HC,"k=5, linkage=single, metric=manhattan",0.5331596263059504,0.259876871242128,2.190567883388547
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,bigdansing,KMEANS,k=22,0.24416039674689954,1.124898055105282,0.5665649209941176
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,bigdansing,KMEANSPPS,k=10,0.2538554327451015,1.1408025483299813,0.5652156573768455
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,boostclean,KMEANSNF,k=13,0.2096919683888451,1.1919707975604519,0.5243193479910235
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,boostclean,GMM,"n_components=7, covariance type=tied",0.3209427717815181,0.884739969597084,0.7256091859018776
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,boostclean,HC,"k=5, linkage=single, metric=euclidean",0.5941642728323625,0.2383279419901215,2.395031692078121
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,boostclean,KMEANS,k=18,0.21963789173207168,1.1459716412631975,0.546129917269179
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,boostclean,KMEANSPPS,k=10,0.24059802038639097,1.1021926477646569,0.5739402144001404
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,holoclean,KMEANSNF,k=9,0.22272943918463864,1.2090280738415289,0.5249200462368986
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,holoclean,GMM,"n_components=9, covariance type=tied",0.3133588275977912,0.8982857582947487,0.713295162610465
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,holoclean,HC,"k=5, linkage=single, metric=euclidean",0.650369668333515,0.3068357829743421,1.954720982634195
beers,11,39,28.34439834024896,11,2410,10.0,15.0,,,holoclean,KMEANS,k=45,0.23286705732384422,1.2368136476385354,0.5206981492493943
