task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,baran,HC,"n_components=5, covariance type=complete-manhattan",0.6663228527003162,0.20379409191716508,2.786618223337344
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,baran,KMEANS,k=11,0.6792725140151357,0.3265426308121906,1.8708298985739966
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,baran,KMEANSPPS,k=11,0.5927970595672749,1.0363717839295679,0.7788508772454439
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,baran,DBSCAN,"n_components=9, covariance type=1.7500000000000002",0.40492254550812296,2.038507738010549,0.4477387326708766
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,KMEANSNF,k=8,0.5404097939404655,1.0270969942219896,0.757013837910365
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,GMM,"n_components=10, covariance type=tied",0.7215655481217144,0.34458604353644684,1.8117991729508343
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,HC,"n_components=7, covariance type=single-euclidean",0.646792993583614,0.3261345792225243,1.8565059303022164
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,KMEANS,k=8,0.673243524961947,0.44803286097522765,1.45261133278092
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,KMEANSPPS,k=8,0.6108674450217577,0.9091289078225216,0.8554107342391309
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,Unified,DBSCAN,"n_components=7, covariance type=1.7500000000000002",0.46644473091875177,1.7721044396649461,0.5153727787242598
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,KMEANSNF,k=11,0.5908024111413135,0.6142006499820639,1.109467423205889
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,GMM,"n_components=9, covariance type=full",0.5982449306456514,0.491353399376431,1.3167199840019317
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,HC,"k=5, linkage=single, metric=euclidean",0.7517185635449246,0.2677613058398237,2.24319406501072
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,KMEANS,k=19,0.6643866351215537,0.58531352328581,1.1864363516070768
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,KMEANSPPS,k=14,0.6150578942297612,0.6119631187579943,1.1245716489933397
rayyan,3,45,27.500000000000004,12,1000,0.0,15.0,GroundTruth,DBSCAN,"eps=2.0, min_samples=5",0.5310801732923685,1.719321778952186,0.5350634364621024
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,KMEANSNF,k=27,0.6244651384531403,0.8661982424363601,0.8894676356400594
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,GMM,"n_components=31, covariance type=tied",0.7148046368825883,0.5155846755489918,1.3271751292169494
rayyan,4,46,18.736363636363638,12,1000,5.0,0.0,mode,HC,"n_components=22, covariance type=single-euclidean",0.4406609133921263,0.45031134282280383,1.33067335160455
