task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,precision,recall,F1,EDR
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,holoclean,0.2796666666666667,0.007178750897343862,0.013998183072542789,-0.5513280689160086
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,horizon,0.55,0.12365398420674803,0.2019128303495311,0.030868628858578606
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,scared,0.6313333333333333,0.26687006460875806,0.37515771559615424,0.20603015075376885
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,baran,0.87525,0.7342067480258435,0.7985482766130239,0.7313352476669059
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,Unified,0.6560833333333334,0.2598707824838478,0.3722825985793696,0.25933237616654703
rayyan,9,55,27.254545454545454,12,1000,10.0,5.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,mode,0.5189166666666667,0.011472602739726027,0.022448888448864772,0.011472602739726027
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,bigdansing,0.54225,0.16746575342465753,0.2559004907424832,0.05941780821917808
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,boostclean,0.5714166666666667,0.2476027397260274,0.3454968980892341,0.11934931506849315
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,holoclean,0.27008333333333334,0.012671232876712329,0.024206780167384624,-0.49982876712328766
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,horizon,0.5300833333333334,0.12054794520547946,0.1964260210929673,0.03441780821917808
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,scared,0.5981666666666666,0.25565068493150683,0.35820709839239295,0.17431506849315068
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,baran,0.80825,0.6148972602739726,0.6984389099983396,0.6059931506849315
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,Unified,0.6336666666666667,0.2476027397260274,0.356071824578493,0.24726027397260275
rayyan,10,47,31.30909090909091,12,1000,10.0,10.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,mode,0.48983333333333334,0.015755627009646302,0.03052927141311111,0.015755627009646302
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,bigdansing,0.5125,0.16270096463022507,0.24699089231501872,0.0594855305466238
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,boostclean,0.5095,0.2352090032154341,0.3218411127590354,0.05369774919614148
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,holoclean,0.2574166666666667,0.08681672025723473,0.1298425521083477,-0.43263665594855305
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,horizon,0.49275,0.11189710610932475,0.18237844348634172,0.021382636655948552
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,scared,0.5585,0.2445337620578778,0.34014038403401886,0.1482315112540193
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,baran,0.7821666666666667,0.5895498392282958,0.6723345977122412,0.5797427652733119
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,Unified,0.6033333333333334,0.2352090032154341,0.3384669461628918,0.2347266881028939
rayyan,11,57,35.809090909090905,12,1000,10.0,15.0,GroundTruth,1.0,1.0,1.0,1.0
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,mode,0.53675,0.0,0.0,0.0
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,bigdansing,0.5684166666666667,0.1521856449001619,0.2400904232476767,0.06835761827666846
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,boostclean,0.5939166666666666,0.24482820651196258,0.34672653620285165,0.12340348983630149
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,holoclean,0.27708333333333335,0.0037776578521316784,0.007453694622691736,-0.5605324698686814
rayyan,12,54,26.936363636363637,12,1000,15.0,0.0,horizon,0.5573333333333333,0.12034538586076632,0.197947768325469,0.0444324518798345
