task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,precision,recall,F1,EDR
flights,5,10,9.988776655443322,7,2376,5.0,5.0,holoclean,0.8373617123617123,0.8089887640449438,0.8229307507118363,-0.8995786516853933
flights,5,10,9.988776655443322,7,2376,5.0,5.0,horizon,0.8348364598364598,0.4375,0.57412636155282,-0.9290730337078652
flights,5,10,9.988776655443322,7,2376,5.0,5.0,scared,0.9242424242424242,0.20926966292134833,0.3412683512935081,0.1151685393258427
flights,5,10,9.988776655443322,7,2376,5.0,5.0,baran,0.969997594997595,0.6748595505617978,0.7959501440880173,0.6495786516853933
flights,5,10,9.988776655443322,7,2376,5.0,5.0,Unified,0.9061447811447811,0.351123595505618,0.5061271237122321,-0.09620786516853932
flights,5,10,9.988776655443322,7,2376,5.0,5.0,GroundTruth,1.0,1.0,1.0,1.0
flights,6,7,14.990179573512908,7,2376,5.0,10.0,mode,0.8734968734968735,0.01544220870379036,0.03034790863116135,0.01544220870379036
flights,6,7,14.990179573512908,7,2376,5.0,10.0,bigdansing,0.8266594516594516,0.5386055217594758,0.6522445883357758,-0.34908750584932147
flights,6,7,14.990179573512908,7,2376,5.0,10.0,boostclean,0.8715127465127465,0.0,0.0,0.0
flights,6,7,14.990179573512908,7,2376,5.0,10.0,holoclean,0.8373617123617123,0.8053345811885821,0.8210359353410531,-0.26579316799251285
flights,6,7,14.990179573512908,7,2376,5.0,10.0,horizon,0.8033309283309283,0.4174075807206364,0.5493664971267188,-0.5306504445484324
flights,6,7,14.990179573512908,7,2376,5.0,10.0,scared,0.8464405964405964,0.17267197005147403,0.28683105306420476,-0.19513336452971455
flights,6,7,14.990179573512908,7,2376,5.0,10.0,baran,0.9618205868205868,0.7051941974730931,0.8137543868555775,0.7028544688816097
flights,6,7,14.990179573512908,7,2376,5.0,10.0,Unified,0.871031746031746,0.20121665886757137,0.3269132355959105,-0.003743565746373421
flights,6,7,14.990179573512908,7,2376,5.0,10.0,GroundTruth,1.0,1.0,1.0,1.0
flights,7,0,19.99158249158249,7,2376,5.0,15.0,mode,0.830928330928331,0.013333333333333334,0.026245522878423598,0.013333333333333334
flights,7,0,19.99158249158249,7,2376,5.0,15.0,bigdansing,0.7968975468975469,0.5066666666666667,0.6194730103206143,-0.18526315789473685
flights,7,0,19.99158249158249,7,2376,5.0,15.0,boostclean,0.8286435786435786,0.0,0.0,0.0
flights,7,0,19.99158249158249,7,2376,5.0,15.0,holoclean,0.8373617123617123,0.8014035087719298,0.8189881085390962,0.05087719298245614
flights,7,0,19.99158249158249,7,2376,5.0,15.0,horizon,0.7569143819143819,0.3880701754385965,0.5130827225488203,-0.4185964912280702
flights,7,0,19.99158249158249,7,2376,5.0,15.0,scared,0.747895622895623,0.10350877192982456,0.18184956039248132,-0.4712280701754386
flights,7,0,19.99158249158249,7,2376,5.0,15.0,baran,0.9298340548340548,0.6010526315789474,0.7301379136025195,0.5905263157894737
flights,7,0,19.99158249158249,7,2376,5.0,15.0,Unified,0.833994708994709,0.14982456140350878,0.2540159463178687,0.031228070175438598
flights,7,0,19.99158249158249,7,2376,5.0,15.0,GroundTruth,1.0,1.0,1.0,1.0
flights,8,3,9.995791245791246,7,2376,10.0,0.0,mode,0.9143217893217893,0.0,0.0,0.0
flights,8,3,9.995791245791246,7,2376,10.0,0.0,bigdansing,0.8951418951418951,0.5859649122807018,0.7082834802148642,-0.223859649122807
flights,8,3,9.995791245791246,7,2376,10.0,0.0,boostclean,0.9143217893217893,0.0,0.0,0.0
flights,8,3,9.995791245791246,7,2376,10.0,0.0,holoclean,0.8373617123617123,0.8119298245614035,0.8244496900537664,-0.8982456140350877
flights,8,3,9.995791245791246,7,2376,10.0,0.0,horizon,0.8252765752765753,0.42736842105263156,0.5631238666042316,-1.0392982456140352
flights,8,3,9.995791245791246,7,2376,10.0,0.0,scared,0.9351851851851852,0.24350877192982456,0.38640360306723776,0.24350877192982456
flights,8,3,9.995791245791246,7,2376,10.0,0.0,baran,0.9727633477633477,0.6828070175438596,0.8023937298962478,0.6821052631578948
flights,8,3,9.995791245791246,7,2376,10.0,0.0,Unified,0.9781746031746031,0.7466666666666667,0.8468841546649488,0.7452631578947368
flights,8,3,9.995791245791246,7,2376,10.0,0.0,GroundTruth,1.0,1.0,1.0,1.0
flights,9,5,14.990179573512908,7,2376,10.0,5.0,mode,0.8724747474747475,0.007487131492746842,0.014846854879916528,0.007487131492746842
flights,9,5,14.990179573512908,7,2376,10.0,5.0,bigdansing,0.8495670995670995,0.542817033224146,0.6624026827817858,-0.17080018717828732
flights,9,5,14.990179573512908,7,2376,10.0,5.0,boostclean,0.8715127465127465,0.0,0.0,0.0
flights,9,5,14.990179573512908,7,2376,10.0,5.0,holoclean,0.8373617123617123,0.8104819840898456,0.823702616330932,-0.26579316799251285
flights,9,5,14.990179573512908,7,2376,10.0,5.0,horizon,0.807058682058682,0.41226017781937296,0.545744294990166,-0.5016378100140384
flights,9,5,14.990179573512908,7,2376,10.0,5.0,scared,0.89508177008177,0.2232101076275152,0.35731511999288096,0.18343472157229762
flights,9,5,14.990179573512908,7,2376,10.0,5.0,baran,0.9629028379028379,0.7131492746841367,0.8194177917079192,0.7112774918109499
flights,9,5,14.990179573512908,7,2376,10.0,5.0,Unified,0.8997113997113997,0.4693495554515676,0.6168887424577626,0.21946654188114179
flights,9,5,14.990179573512908,7,2376,10.0,5.0,GroundTruth,1.0,1.0,1.0,1.0
flights,10,8,19.99158249158249,7,2376,10.0,10.0,mode,0.8307479557479558,0.012280701754385965,0.024203608707283206,0.012280701754385965
