task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
beers,3,32,18.813278008298756,11,2410,0.0,15.0,bigdansing,KMEANSPPS,k=12,0.2611165413928871,1.2347198273354019,0.5355084374715486
beers,3,32,18.813278008298756,11,2410,0.0,15.0,bigdansing,DBSCAN,"n_components=13, covariance type=2.0",0.2130469198703443,2.2441571640333464,0.32932425482306993
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,KMEANSNF,k=16,0.19854521988036591,1.3647675672404764,0.4656353606399132
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,GMM,"n_components=19, covariance type=spherical",0.18613336810854378,1.2669506951759828,0.4877150329630261
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,HC,"n_components=5, covariance type=single-manhattan",0.5175490181344402,0.30383956790792793,1.9043797982095292
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,KMEANS,k=19,0.20083228692666322,1.4318688649118827,0.4496101319999634
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,KMEANSPPS,k=17,0.19425877665755728,1.4128558608573591,0.45102253047605084
beers,3,32,18.813278008298756,11,2410,0.0,15.0,boostclean,DBSCAN,"n_components=7, covariance type=1.8000000000000003",0.13792351654672444,1.977229301664703,0.3218408753181235
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,KMEANSNF,k=44,0.2043257605190165,1.3506950299437515,0.47234266838001543
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,GMM,"n_components=44, covariance type=tied",0.19320426978020752,1.3875138875229986,0.45695888843049837
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,HC,"n_components=5, covariance type=single-euclidean",0.4520256075839153,0.38890608200729765,1.5116702494644523
beers,3,32,18.813278008298756,11,2410,0.0,15.0,holoclean,KMEANS,k=43,0.20630814784951607,1.3627347096105977,0.470063345754251
