task_name,num,dataset_id,error_rate,m,n,anomaly,missing,cleaning_method,cluster_method,parameters,Silhouette Score,Davies-Bouldin Score,Combined Score
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,scared,DBSCAN,"n_components=14, covariance type=2.0",0.3190507331235498,0.7313841163454264,0.6133963512054306
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,KMEANSNF,k=36,0.37064392881176395,0.9467525919133314,0.5822118278437375
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,GMM,"n_components=45, covariance type=spherical",0.40751784653675976,0.8083370318833691,0.6149074630052634
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,HC,"n_components=45, covariance type=average-euclidean",0.4766608688961397,0.5772180948137041,0.6791185597435366
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,KMEANS,k=37,0.4206815603999702,0.779798948832516,0.6230732634303077
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,KMEANSPPS,k=46,0.42394866475828935,0.8626530242099717,0.6070383939595069
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,baran,DBSCAN,"n_components=5, covariance type=2.0",0.3439393745574463,0.8686448421162363,0.5917796789448709
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,KMEANSNF,k=29,0.3197260718152626,1.0343290418396696,0.5585146233314056
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,GMM,"n_components=24, covariance type=spherical",0.3468517386577184,0.9390400993339688,0.5795034925847481
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,HC,"n_components=26, covariance type=average-euclidean",0.4241226921356304,0.6983593427876799,0.6409492445143326
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,KMEANS,k=41,0.3894576349841551,0.823788422518344,0.6085942652499511
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,KMEANSPPS,k=40,0.3536028464103738,0.9213049798701863,0.5838616130583022
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,Unified,DBSCAN,"n_components=12, covariance type=2.0",0.34309168602322215,0.5985030728263051,0.6463771515641971
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,KMEANSNF,k=38,0.4515220877224914,0.866086055396898,0.6110147582743997
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,GMM,"n_components=43, covariance type=spherical",0.4985857305596797,0.8165969119581392,0.6289092851977912
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,HC,"n_components=48, covariance type=average-euclidean",0.5265764050933104,0.5781037361000362,0.6886331886475157
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,KMEANS,k=48,0.5546829774201855,0.65191938883116,0.6756107848530529
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,KMEANSPPS,k=48,0.4659519207282263,0.8610029286377312,0.6144192672330566
flights,1,15,5.0014029180695845,7,2376,0.0,5.0,GroundTruth,DBSCAN,"n_components=11, covariance type=1.85",0.33079895489333483,0.8141398271124115,0.5995790788288528
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,KMEANSNF,k=40,0.7482633632195506,0.7966709315455145,0.6711805700959201
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,GMM,"n_components=26, covariance type=diag",0.8256538202900535,0.5839866085630129,0.7383359888892519
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,HC,"n_components=47, covariance type=single-euclidean",0.8574127988467798,0.17475655750979513,0.8859740254991965
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,KMEANS,k=29,0.8134147411521984,0.5762443831321045,0.73867867556507
flights,2,22,10.002805836139169,7,2376,0.0,10.0,mode,KMEANSPPS,k=43,0.5267228895340625,0.6914298158455054,0.6613075834407796
